user_id,onboarding_month,disabled_month,platform,acquisition_source,gender,uk_region,gross_income,age,first_subscription_plan_month,first_subscription_plan_cancelled_month,first_funds_buy_order_initiated_month,first_sipp_initiated_month,subscription_plan,is_investor_funds,is_investor_sipp,has_interest_pocket,revenue,revenue_1_m,revenue_3_m,revenue_6_m,revenue_12_m,cpa
57c0ec94-c9c1-4528-985e-317bd33734c1,2021-07-01,,android,Facebook,F,West Midlands,41885,33,,,,,Basic,FALSE,FALSE,TRUE,0.4,0,0.03,0.21,0.4,16.47
6189dab5-da93-4b3c-90f3-cbcac2108040,2021-05-01,,ios,TikTok,M,South East,89346,27,2021-05-01,2021-12-01,2021-05-01,,Basic,TRUE,FALSE,FALSE,36.41,0.01,10.04,25.11,36.34,13.33
c4ac25f1-9304-4653-a7cd-a02735aaae23,2021-04-01,,ios,TikTok,M,West Midlands,55135,22,2021-04-01,2021-04-01,2021-12-01,,Basic,FALSE,FALSE,FALSE,22.96,0,2.99,2.99,22.96,10.08
6bfcc878-012f-4ce1-a8b4-39fb28e729b3,2021-02-01,,ios,Referral,M,Wales,68182,23,2021-02-01,,2021-02-01,,Plus,TRUE,FALSE,FALSE,16.13,0.01,2.02,5.07,11.13,7.49
b914b391-47a8-499f-bda7-836d20e5744b,2021-01-01,,ios,Facebook,M,North West,63917,28,2021-02-01,2021-02-01,2021-02-01,,Plus,TRUE,FALSE,FALSE,20.74,2.99,4.04,7.2,13.83,16.21
a5b0386d-a97c-45f4-974c-84cda5b5291b,2021-11-01,2022-06-01,ios,Referral,M,North West,54925,31,2021-11-01,2021-12-01,2021-11-01,,Basic,FALSE,FALSE,TRUE,15.01,0,10,15.01,15.01,7.74
6158c136-dd99-46b2-9d9a-455f0afb23ac,2021-11-01,,ios,Referral,M,North East,38252,22,2021-11-01,,2021-11-01,,Plus,TRUE,FALSE,FALSE,9.06,0.19,2.4,5.8,9.06,7.74
3648c318-32b1-4d94-a834-9d012b25a3ef,2021-09-01,,android,Referral,F,Scotland,40849,40,,,,,Basic,FALSE,FALSE,TRUE,0.14,0,0.01,0.06,0.14,6.58
6b6c7768-7783-464f-ad83-19842881bb0e,2021-03-01,2022-05-01,ios,Google,M,North West,46499,59,2021-04-01,2021-11-01,2021-04-01,,Basic,FALSE,FALSE,TRUE,7.09,0,2.02,5.07,7.09,6.44
e6b7a51c-ee6a-463d-8525-14fdc8832364,2021-11-01,,android,Facebook,F,Wales,30046,51,2021-11-01,2022-02-01,2021-11-01,,Basic,FALSE,FALSE,FALSE,2.01,0,2.01,2.01,2.01,16.22
f19a5f7d-4e88-46b5-82ad-841bb8ca7ba2,2021-03-01,,ios,TikTok,M,South East,65871,28,2021-03-01,2022-02-01,2021-03-01,,Basic,TRUE,FALSE,TRUE,20.94,0,2.99,8.98,20.94,11.14
786688de-959e-42fd-8ff0-0ca9bb7aea60,2021-07-01,,ios,Referral,F,South East,35035,47,2021-07-01,,2021-07-01,,Plus,TRUE,FALSE,FALSE,12.52,0.02,2.05,5.15,11.52,9.67
b69fd745-33f3-4907-bc6c-793214b3ce48,2021-01-01,,android,Google,F,North West,36776,35,,,,,Basic,FALSE,FALSE,TRUE,0.47,0,0.02,0.11,0.31,8.85
781ab40e-fab5-4a20-a512-12b0521f6310,2021-12-01,,ios,Referral,M,South West,49968,39,2022-01-01,,2021-12-01,,Plus,TRUE,FALSE,FALSE,6.04,0,2.01,5.03,6.04,7.74
07f38fc8-b806-4079-8cdf-978f5259d953,2021-07-01,,ios,Referral,F,Northern Ireland,90349,34,2021-07-01,,2021-07-01,,Ultra,TRUE,FALSE,FALSE,60.02,0.01,10,25,55.03,6.81
1899bf92-feff-49ac-adc9-94115964338e,2021-10-01,,ios,Google,M,East of England,90319,40,2021-10-01,2021-10-01,2021-10-01,,Ultra,FALSE,FALSE,TRUE,45.09,0.01,10,25.01,45.09,5.37
d58528ea-4f17-4fa1-9985-9038d55ccec4,2021-03-01,,ios,Google,M,South West,63580,25,2021-03-01,2022-01-01,2021-03-01,,Basic,FALSE,FALSE,TRUE,26.94,0,5.99,14.97,26.94,6.58
e4a317bc-0413-46cd-a1d1-ba1c3053a567,2021-01-01,,ios,Facebook,M,East Midlands,63213,37,2021-01-01,2021-02-01,2021-01-01,,Plus,TRUE,FALSE,TRUE,17.07,1,3.01,6.03,12.05,19.66
29a711a2-9886-4eb9-95f6-36e069ae95e9,2021-02-01,,android,Google,M,East Midlands,36049,30,,,,,Basic,FALSE,FALSE,FALSE,0.2,0.2,0.2,0.2,0.2,9.32
5df40401-2a5f-450e-894e-be74ab81c900,2021-03-01,2022-03-01,ios,Google,M,East of England,44785,40,2021-03-01,2022-02-01,2021-03-01,,Basic,FALSE,FALSE,TRUE,11.11,0,2.02,5.08,11.11,8.67
f7275980-b3fc-45a6-b213-a5c44fe80107,2021-10-01,,ios,Facebook,F,South East,65060,28,2021-10-01,,2022-01-01,,Pro,TRUE,FALSE,FALSE,26.97,0,5.98,14.98,26.97,15.07
dfc218c3-8cd5-415e-857e-34f99df283e3,2021-02-01,,ios,Google,M,South East,51465,23,2021-03-01,,2021-04-01,2021-09-01,Plus,TRUE,TRUE,TRUE,15.12,0,1,4.02,10.08,9.2
48313509-bef1-4f24-a37b-c29f531d3515,2021-02-01,,ios,Facebook,M,Greater London,35992,34,2021-02-01,2021-11-01,2021-02-01,,Basic,FALSE,FALSE,FALSE,9.66,0.06,2.29,5.66,9.66,15.31
3ac28fb6-a97c-4fce-8dbf-34fcfbb04135,2021-04-01,2021-10-01,ios,Google,M,Greater London,39187,47,2021-04-01,2021-09-01,2021-09-01,,Basic,FALSE,FALSE,TRUE,7.99,0,1,3,7.99,7.85
8c9f5e49-4abb-46a3-84c3-2867c77022e4,2021-01-01,,ios,Google,F,South East,35112,50,2021-01-01,2021-09-01,2021-01-01,,Basic,TRUE,FALSE,TRUE,9.05,0.01,6,9,9.03,7.72
84de9e91-837f-4310-b7bb-0d9a58c6e045,2021-02-01,,ios,TikTok,M,West Midlands,92359,33,2021-02-01,2021-03-01,2021-02-01,,Pro,TRUE,FALSE,TRUE,48.25,0,6,15.04,33.22,12.01
dbd6d0cc-d637-40ba-8cb2-c42ebff3cd58,2021-01-01,,ios,Facebook,M,Greater London,61991,37,2021-01-01,,2021-02-01,,Plus,TRUE,FALSE,TRUE,17.42,0,2.01,5.04,11.18,16.01
08087d73-f428-46b2-9d69-93661ec40b68,2021-11-01,,ios,Referral,F,Northern Ireland,36826,32,2021-11-01,,2021-11-01,,Plus,TRUE,FALSE,FALSE,8.1,0.01,2.02,5.07,8.1,9.5
6432c8a0-b34d-4f5b-84e9-ef3509a4358d,2021-08-01,,ios,TikTok,M,Greater London,80284,42,2021-09-01,,2022-03-01,,Ultra,TRUE,FALSE,TRUE,45.21,0,4.99,19.96,45.21,13.71
ef80c4ce-6740-4e51-a927-5e204898599f,2021-01-01,,ios,TikTok,M,North West,91459,33,2021-01-01,2022-06-01,2021-01-01,,Basic,FALSE,FALSE,FALSE,41.87,0,5.99,8.98,26.92,12.61
58d50e39-68be-4012-9eae-98d664990138,2021-03-01,,android,Google,M,Greater London,45038,23,,,,,Basic,FALSE,FALSE,TRUE,0.37,0,0,0,0.23,9.16
77e0cc71-5da2-43f6-bb62-8a0dcf047f01,2021-03-01,,ios,Referral,M,South East,90858,27,2021-03-01,2021-10-01,2021-03-01,,Pro,TRUE,FALSE,TRUE,30.85,0,1.01,2.05,18.26,9.94
ebefea7f-b3e9-401e-88d4-f68713d5a2f1,2021-12-01,,android,TikTok,M,Scotland,37941,22,,,,,Basic,FALSE,FALSE,TRUE,0.09,0,0,0,0.09,10.68
3a6f58a4-1545-4e8c-ba91-16c599222a20,2021-02-01,,ios,Google,F,South East,40387,54,2021-03-01,2021-06-01,,,Basic,FALSE,FALSE,FALSE,8.99,0,5.98,8.97,8.99,7.07
1e660ca9-83d6-4ee9-a1d4-e3b88644e6a8,2021-12-01,,ios,TikTok,F,Greater London,69258,25,2021-12-01,,2022-03-01,,Pro,TRUE,FALSE,TRUE,17.96,0,5.99,14.97,17.96,14.18
40e4f52a-3bf0-4515-a840-9c9a47f92258,2021-01-01,,ios,Google,M,Scotland,86343,22,2021-01-01,2021-09-01,2021-01-01,,Pro,TRUE,FALSE,TRUE,53.13,0,5.99,14.97,35.06,9.31
adf067fe-ae55-42dd-8632-dea50082ffd5,2021-01-01,,ios,Referral,F,Scotland,63656,57,2021-01-01,,2021-01-01,,Plus,TRUE,FALSE,FALSE,17.36,0,3.02,6.06,12.21,9.65
b76c3981-9607-436d-9862-86e95ba01758,2021-02-01,,ios,Google,M,East Midlands,68488,25,2021-02-01,,2021-02-01,,Plus,TRUE,FALSE,TRUE,16.15,0,2.02,5.09,11.15,5.32
e21f1208-8bc0-4979-b7d9-ee15a6cbafca,2021-01-01,,ios,Facebook,M,East Midlands,95220,30,2021-01-01,,2021-01-01,,Pro,TRUE,FALSE,FALSE,55.41,0.01,6.02,15.1,33.62,18.41
ea2f0426-08de-401f-b135-13f47e9e6b74,2021-06-01,,android,Facebook,M,Scotland,30663,34,,,,,Basic,FALSE,FALSE,TRUE,0.31,0,0,0,0.31,19.46
0f217b24-2d5d-44c1-8dec-3e763040c002,2021-08-01,,ios,Facebook,M,East Midlands,44252,35,2021-08-01,2022-07-01,2021-08-01,,Basic,TRUE,FALSE,TRUE,10.08,0.01,2.04,5.08,10.08,16.58
0be8acbd-9dba-46e1-bc8a-81cb7934415c,2021-11-01,,ios,Google,F,Scotland,35621,33,2021-11-01,,,,Plus,FALSE,FALSE,TRUE,8.57,0.54,2.57,5.57,8.57,7.34
437aa067-4cf4-49e7-b734-d34184a6f535,2021-06-01,,ios,Google,M,East of England,45736,23,2021-08-01,,2021-08-01,,Plus,FALSE,FALSE,TRUE,11.03,0,0.01,3.03,9.03,5.46
9aba05bc-2272-4d33-be19-42feda3d7e0b,2021-05-01,,android,Facebook,M,South West,43378,23,2021-05-01,2021-06-01,2021-05-01,,Basic,TRUE,FALSE,FALSE,0.26,0,0.02,0.05,0.2,18.58
70f46300-d69f-4535-870a-b3eae7e05666,2021-01-01,,android,Facebook,M,East Midlands,40557,38,2021-01-01,2021-11-01,2021-01-01,,Basic,FALSE,FALSE,TRUE,1.3,0.15,1.3,1.3,1.3,18.33
ad6e5ab9-085e-4c5e-893d-c3999151d173,2021-06-01,,android,Google,M,Scotland,36455,36,2021-06-01,2021-07-01,2021-06-01,,Basic,TRUE,FALSE,FALSE,1.8,0.79,1.79,1.79,1.8,7.72
a15c8409-9169-412e-955d-62e6962c12de,2021-01-01,,ios,Referral,M,North West,69224,38,2021-02-01,,2021-02-01,,Basic,TRUE,FALSE,TRUE,21.84,0.01,1.03,4.93,16.03,5.91
75bae1d0-199b-4390-bc4a-4d1fae311b89,2021-12-01,,ios,Google,M,East of England,60875,26,2021-12-01,2021-12-01,2022-03-01,,Pro,TRUE,FALSE,TRUE,21,0,5.98,14.97,21,6.18
282b8f10-e1ae-4b6e-a20b-d5dd558a090d,2021-10-01,,ios,TikTok,M,South West,45382,28,2021-10-01,,2021-10-01,,Plus,FALSE,FALSE,FALSE,7.07,0.01,2.05,5.07,7.07,14.09
41a050d8-ac02-48bc-a10d-a0b480d2442e,2021-09-01,,ios,TikTok,F,North West,67278,26,2021-09-01,2021-09-01,2022-06-01,,Plus,TRUE,FALSE,TRUE,15.98,0,9.99,14.98,15.98,12.48
01a06855-48d4-4706-bc03-92a023139b25,2021-01-01,,ios,Referral,M,Greater London,42948,30,2021-02-01,2021-12-01,2021-02-01,,Basic,FALSE,FALSE,TRUE,9.01,0,1,4.01,9.01,9.67
1a260d1b-9c7c-4d2f-aef0-e5feeb82ef02,2021-12-01,,ios,TikTok,M,Greater London,59722,32,2021-12-01,,2022-01-01,,Pro,TRUE,FALSE,TRUE,17.98,0,6,14.99,17.98,13.93
3a937792-e62a-4fc8-86e0-fd58d545b274,2021-01-01,,ios,Google,M,Greater London,55574,42,2021-01-01,,2021-02-01,,Plus,TRUE,FALSE,TRUE,17.86,0.01,3.05,6.16,12.5,5.78
ac391011-b0e2-4e02-8a1f-b5119a0ff087,2021-05-01,,ios,Google,M,Greater London,57836,25,2021-05-01,2021-10-01,2021-06-01,,Plus,FALSE,FALSE,FALSE,22.98,0,4.99,16.98,22.98,5.18
ddbfcc8c-1a3a-4ac5-9580-d640bca285ef,2021-02-01,,ios,Google,M,North West,84838,22,2021-02-01,2022-03-01,2021-02-01,,Basic,TRUE,FALSE,TRUE,35.99,0,5.99,14.97,32.96,6.82
0c5b5e47-4759-4375-9c80-f6dc6e34593e,2021-02-01,,android,Google,F,Greater London,47754,32,,,,,Basic,FALSE,FALSE,TRUE,0.17,0,0.01,0.04,0.13,6.15
ceac18af-ea2a-42e2-bf88-55be230f2c73,2021-02-01,,ios,Google,M,Scotland,66018,35,2021-02-01,,2021-02-01,,Plus,TRUE,FALSE,TRUE,17.17,0.01,2.02,5.06,11.14,9.13
0dd1dfc6-c7e6-4d64-b493-f0b32e264b77,2021-02-01,,ios,Facebook,M,South East,88135,28,2021-02-01,,2021-04-01,,Pro,TRUE,FALSE,FALSE,50.99,0,5.99,14.99,33.03,15.28
ebdeb4af-4fb5-47a6-ac41-765ef91e5126,2021-03-01,,android,Google,M,North East,49746,43,2021-04-01,2021-05-01,2021-04-01,,Basic,FALSE,FALSE,TRUE,1.01,0.01,1.01,1.01,1.01,6.67
dc1c952f-5eed-4cd0-bfb0-5a0de6339721,2021-03-01,,android,Referral,F,South West,37533,25,,,,,Basic,FALSE,FALSE,TRUE,0.13,0.11,0.13,0.13,0.13,8.8
f83eb045-8b05-43bf-9db2-5b5e94306030,2021-01-01,,ios,Referral,M,South East,44904,21,2021-01-01,2021-01-01,2021-01-01,,Basic,FALSE,FALSE,FALSE,6.99,2.99,6.98,6.98,6.99,8.25
8b30a7c7-5b61-42ce-ab90-ce397fd36e87,2021-08-01,,ios,Google,M,North West,37110,30,2021-08-01,,2021-08-01,,Plus,TRUE,FALSE,FALSE,10.64,0.03,2.1,5.26,10.64,9.43
463cf289-0a97-44a4-ab95-154c5ba148e2,2021-07-01,,ios,Facebook,M,South West,80671,42,2021-07-01,,2022-04-01,,Ultra,FALSE,FALSE,FALSE,54.89,0,4.99,19.96,49.9,15.8
e94cb509-064a-485b-aedc-22c8b5053f84,2021-07-01,,ios,Google,M,North West,42916,24,2021-09-01,,2021-09-01,,Plus,TRUE,FALSE,TRUE,10.11,0,0.01,3.05,9.11,8.06
9f966650-5549-44ab-b539-c774f96104e0,2021-09-01,,android,TikTok,F,North East,34045,27,,,,,Basic,FALSE,FALSE,TRUE,0.09,0.02,0.03,0.05,0.09,13.19
2c3d4fda-983e-4d51-83c2-2649a25187d7,2021-01-01,,ios,Facebook,F,South East,99704,32,2021-01-01,2021-12-01,,,Basic,FALSE,FALSE,FALSE,30.18,0,5.98,15.23,30.18,19.96
eb7693df-ff69-4cda-b850-21d78f383262,2021-03-01,,ios,Referral,M,Wales,34255,21,2021-03-01,2021-04-01,2021-03-01,,Basic,FALSE,FALSE,TRUE,7.98,0,2.99,2.99,7.98,8.45
e745b40f-bba2-418e-80ab-efd51d93cd88,2021-05-01,,ios,Facebook,M,East of England,88101,27,2021-05-01,2021-06-01,2021-05-01,,Ultra,TRUE,FALSE,TRUE,65.15,0,5.01,19.98,50.14,19.77
d3fbd4de-ac77-480f-be0c-2b5c261aec83,2021-08-01,,ios,Google,M,South East,62360,22,2021-08-01,2022-01-01,2021-08-01,,Basic,FALSE,FALSE,TRUE,19.97,0.01,9.99,19.97,19.97,5.28
b78258c3-c67f-4ffa-a9f0-8ea36c78c772,2021-02-01,,ios,TikTok,F,South West,54941,44,2021-02-01,2021-10-01,2021-02-01,,Basic,TRUE,FALSE,TRUE,20.96,0.01,5.99,14.96,20.95,12.07
b486f73c-c86d-462a-ba2b-e448224897aa,2021-01-01,2021-07-01,ios,TikTok,M,Greater London,32211,38,2021-01-01,2021-06-01,2021-01-01,,Basic,FALSE,FALSE,TRUE,14.96,0,5.98,14.96,14.96,11.33
03fb01b2-5294-4d50-9fb8-34cbbb096563,2021-12-01,,android,Referral,F,Greater London,32152,38,,,,,Basic,FALSE,FALSE,TRUE,0.09,0,0.01,0.09,0.09,7.06
5d01056a-f0bf-4c3f-a56e-5d7c5c7c83bd,2021-10-01,,ios,Google,M,West Midlands,61118,37,2021-11-01,2021-11-01,2021-11-01,,Pro,FALSE,FALSE,TRUE,15.95,1,1,6.98,15.95,7.48
de3deb2a-8e2f-427a-b275-f8d5d8cf09ce,2021-01-01,,ios,Google,F,East of England,93944,41,2021-01-01,,2021-01-01,,Pro,TRUE,FALSE,FALSE,47.93,0,5.98,15.03,32.97,9.21
164cd700-9d2d-47e6-a5e2-5ff114b12a5d,2021-10-01,,ios,Referral,M,North East,90818,23,2021-10-01,2022-02-01,2021-10-01,,Pro,TRUE,FALSE,TRUE,38.48,0.09,10.2,26.4,38.48,5.42
231bfa85-700b-4ce0-a66c-dc695ae989c6,2021-03-01,,ios,Facebook,M,Greater London,97726,29,2021-03-01,2021-04-01,2021-03-01,,Pro,TRUE,FALSE,FALSE,47.06,0.01,4.06,13.19,31.66,19.21
f22f0d5a-7c0e-4791-b29c-7f49f90e9259,2021-04-01,,android,Google,M,Northern Ireland,47178,23,,,,,Basic,FALSE,FALSE,TRUE,0.16,0.01,0.07,0.13,0.16,7.16
304202af-af67-496d-84a7-39bdc761c3c0,2021-01-01,,ios,TikTok,M,Scotland,81030,40,2021-06-01,2021-06-01,2021-06-01,2021-06-01,Basic,FALSE,TRUE,FALSE,70.78,0,0,3.08,39.68,13.23
56918e52-41ac-47d2-a566-5405cf5722d5,2021-05-01,,ios,Google,M,East Midlands,95546,33,2021-05-01,,2021-05-01,,Ultra,TRUE,FALSE,TRUE,65.42,0.01,10.01,25.04,55.29,6.97
5424f13c-d7ce-4461-9249-bb6ee1115f01,2021-11-01,,ios,Referral,M,South East,45675,30,2022-01-01,2022-02-01,,,Pro,FALSE,FALSE,TRUE,8.08,0,0.05,5.09,8.08,5.45
7ac44f1c-9851-4352-b7e7-10df66d2f747,2021-04-01,,ios,Google,F,Greater London,60261,36,2021-04-01,,2021-04-01,,Plus,TRUE,FALSE,FALSE,15.24,0.01,2.01,5.04,11.17,5.93
824f6181-1e2c-4d4a-9e80-1f790c60fceb,2021-02-01,,ios,Referral,F,South West,91526,30,2021-02-01,2022-07-01,2021-02-01,,Pro,TRUE,FALSE,TRUE,51.37,0.01,6,15.01,33.17,5.06
fdb1f95c-e923-47ad-9021-2691acc7f3e3,2021-07-01,2022-05-01,ios,TikTok,M,Scotland,43631,49,2021-07-01,2022-04-01,2021-08-01,,Basic,FALSE,FALSE,TRUE,8.06,0,2.01,5.04,8.06,13.66
7af9c0e8-4f63-4d8c-9833-94029035703d,2021-01-01,,android,Google,F,South East,44273,21,2021-01-01,2021-11-01,2021-01-01,,Basic,FALSE,FALSE,TRUE,3.64,0.58,2.64,3.64,3.64,6.9
e9314d8e-1a53-42ee-8202-5c0698183617,2021-01-01,,ios,TikTok,F,Greater London,89880,22,2021-01-01,,2021-02-01,2021-06-01,Pro,TRUE,TRUE,TRUE,54.13,0,6.03,15.24,34.31,14.96
cb912548-dfc4-415c-b393-0e6e240a2624,2021-06-01,,ios,Google,F,North West,53970,22,2021-12-01,,,,Pro,FALSE,FALSE,TRUE,18.03,0,0.02,0.03,15.04,7.84
5d38bfa7-224d-4d5d-a050-75e3adb5f009,2021-07-01,,ios,Referral,M,South East,52585,41,2021-10-01,2022-07-01,2021-10-01,,Basic,TRUE,FALSE,FALSE,23.94,0,0,6,23.94,8.61
9a59afcd-23fb-46af-80e0-9bc15540c509,2021-01-01,,ios,Google,M,North West,50379,45,2021-01-01,,2021-01-01,,Plus,TRUE,FALSE,FALSE,17.54,0.01,3.04,6.09,12.27,6.66
a7cdc567-fff3-440f-8dd5-bc464bb94e82,2021-01-01,,ios,Facebook,M,South East,54749,27,2021-01-01,,2021-01-01,,Plus,TRUE,FALSE,TRUE,18.11,0,2.03,5.07,11.1,16.96
36ba1a21-6778-43fb-b2c4-1a479886d512,2021-03-01,2021-07-01,android,Referral,M,South East,44345,42,2021-03-01,2021-04-01,2021-03-01,,Basic,FALSE,FALSE,FALSE,1.02,0,1.02,1.02,1.02,5.16
664fe375-6f63-43f5-be8b-27496f0ccc49,2021-03-01,,ios,Google,M,Greater London,50578,27,2021-03-01,,2021-04-01,,Plus,TRUE,FALSE,FALSE,16.28,0,2.03,5.09,11.27,9.61
23086894-ed9c-4c40-be74-c6f644ca7865,2021-01-01,,ios,Google,F,South East,62751,33,2021-01-01,,2021-01-01,,Plus,TRUE,FALSE,FALSE,17.01,0,3,6,12.01,6.08
ae349ff5-576c-4799-9680-5059bae39a1a,2021-01-01,2021-08-01,ios,TikTok,M,West Midlands,37342,35,2021-01-01,2021-07-01,2021-01-01,,Basic,FALSE,FALSE,TRUE,5.05,0.01,2.02,5.05,5.05,10.42
8d2ce137-fa88-4f3a-b2c5-d9dc3585ebfd,2021-07-01,,ios,Referral,F,South East,34799,21,2021-07-01,,2021-07-01,,Plus,TRUE,FALSE,TRUE,12.17,0,2.02,5.08,11.17,5.31
990f9db3-417e-47b7-8761-5b69aec82487,2021-01-01,,android,Google,M,West Midlands,36445,23,2021-01-01,2021-06-01,2021-01-01,,Basic,TRUE,FALSE,TRUE,4.06,0,2,4.01,4.02,6.6
7f639b22-821d-4a64-ae4f-7d30a0939e6e,2021-02-01,,ios,Google,M,Greater London,81550,40,2021-02-01,,2021-02-01,,Pro,TRUE,FALSE,FALSE,53.13,0.02,6.08,15.31,34.17,5.84
648513ae-e2f9-4a28-af7d-453c0b5a89e4,2021-08-01,,ios,Referral,F,South East,63977,29,2022-02-01,,2022-02-01,,Pro,TRUE,FALSE,TRUE,15.11,0,0.02,0.04,15.11,8.39
499d5bcd-42cb-4f7c-a069-c9cf31d9962d,2021-08-01,,android,TikTok,F,North West,49763,35,2022-04-01,,2022-04-01,,Plus,TRUE,FALSE,TRUE,3.05,0,0,0,3.05,14.76
f9e79833-ab42-47f2-94ac-29f0057f0dcd,2021-02-01,,ios,Facebook,M,Greater London,34054,32,2021-02-01,2021-05-01,2021-02-01,,Basic,FALSE,FALSE,FALSE,5.99,0.01,5.99,5.99,5.99,18.79
ee83171f-d4bc-48d3-9372-ab118ac8d05c,2021-02-01,,ios,TikTok,M,North West,37911,22,2021-10-01,,2021-10-01,,Plus,TRUE,FALSE,TRUE,9.08,0,0,0.01,3.05,13.99
48aadf21-0ca2-4d31-8815-259a747df388,2021-08-01,,ios,Referral,F,South West,61003,36,2021-09-01,,,,Pro,FALSE,FALSE,TRUE,27.34,0,3,12.11,27.34,6.33
bc728f76-3172-4493-9b0d-ba8f7197c165,2021-01-01,,ios,TikTok,M,East of England,30419,24,2021-01-01,2021-10-01,2021-01-01,,Basic,TRUE,FALSE,TRUE,6.12,0.04,2.12,5.12,6.12,13.7
9fd7043e-d3b3-4e78-9b3b-6861fde95e55,2021-01-01,,ios,Referral,F,North East,82601,25,2021-04-01,,,,Pro,FALSE,FALSE,TRUE,45.19,0,0.01,6.07,24.16,8.05
da0d2aa1-1333-4713-9fd8-b89919223d56,2021-01-01,,ios,Google,F,Greater London,87978,24,2021-01-01,2021-06-01,2021-01-01,,Pro,TRUE,FALSE,TRUE,43.39,0,2.01,7.02,25.32,7.91
92781603-8010-4e48-adfc-18f24a0ada17,2021-06-01,,ios,Referral,F,South West,83589,41,2021-06-01,,2021-07-01,,Ultra,TRUE,FALSE,TRUE,64.88,0,9.99,24.96,54.9,6.42
99fabb50-7a16-4b17-b3ee-74da67a2f142,2021-05-01,,ios,Referral,M,East Midlands,90130,29,2021-05-01,,2021-05-01,,Pro,TRUE,FALSE,FALSE,42.12,0.01,6.03,15.04,33.05,8.08
54be5a3d-6c33-4bf7-b2fc-c01efb033fee,2021-03-01,,ios,Facebook,M,South West,66966,31,2021-03-01,,2021-03-01,,Plus,TRUE,FALSE,TRUE,18.13,0.01,2.02,5.02,11.57,19.79
ba0596d3-6b48-496c-a4b3-56fefc369ee9,2021-01-01,,ios,Google,M,Scotland,92027,34,2021-01-01,2022-02-01,2021-01-01,2021-04-01,Pro,TRUE,TRUE,TRUE,37.71,0.01,2.02,6.46,17.06,7.53
6da8b856-342b-47fa-bed1-43ac76fc3f0a,2021-12-01,,android,Google,M,South West,39992,37,2022-04-01,2022-06-01,2022-04-01,,Basic,FALSE,FALSE,TRUE,1.01,0,0,1.01,1.01,9.63
fb8fb8f8-efb3-4752-8d81-e6cfa0b2777a,2021-08-01,2022-03-01,ios,Referral,M,Scotland,48646,27,2021-08-01,2022-03-01,2021-08-01,,Basic,FALSE,FALSE,FALSE,6.01,0,2.01,5.01,6.01,8.13
cea71d49-f30c-4552-8537-3a9c559797d3,2021-01-01,2021-08-01,ios,Facebook,M,South West,35787,27,2021-02-01,2021-08-01,2021-01-01,,Basic,FALSE,FALSE,FALSE,5.03,0,2.02,5.03,5.03,15.57
1c08999d-e1bf-4f0c-998e-6c44d983ca1b,2021-05-01,,ios,Google,M,Greater London,38213,30,2021-05-01,2021-06-01,2021-05-01,,Basic,FALSE,FALSE,TRUE,8.98,0,5.99,8.98,8.98,6.57
c3bb63a3-f5b5-485c-bd15-0a5d7805ab06,2021-01-01,,ios,Google,M,East of England,41713,36,2021-10-01,,2021-10-01,,Plus,TRUE,FALSE,FALSE,9.16,0,0,0,3.05,7.21
4e32c2d7-5cc7-42a9-b40c-04ed7e4365e1,2021-07-01,,ios,Referral,M,West Midlands,55436,36,2021-12-01,,2022-01-01,,Ultra,TRUE,FALSE,FALSE,29.97,0,0,0.01,29.97,5.86
cc281c19-b8d5-4019-ab4d-6bb0ab3437f2,2021-04-01,,android,Google,M,South East,30144,34,,,,,Basic,FALSE,FALSE,TRUE,1.59,0,0,0.29,1.36,9.98
ccea3913-848f-4a1d-9ed3-899d7812927d,2021-01-01,,ios,TikTok,M,Greater London,81926,30,2021-01-01,2021-11-01,2021-08-01,,Basic,FALSE,FALSE,FALSE,32.93,0,5.98,14.95,31.93,13.89
37a03ee0-0f5d-44b4-8af5-fcb4019a55bd,2021-07-01,,ios,Referral,F,Scotland,40948,31,2021-10-01,,2021-10-01,,Plus,TRUE,FALSE,FALSE,9.01,0,0,2,8.01,7.58
0a1cfc65-007f-48a8-ba55-bfc2e349320e,2021-02-01,,ios,Google,F,East of England,80070,32,2021-02-01,,2021-02-01,,Pro,TRUE,FALSE,TRUE,52.18,0.05,6.1,15.24,33.97,7.37
fa8e7faa-05c7-4a6a-bde7-e5eaaef89159,2021-01-01,,ios,Google,M,South West,59830,24,2021-01-01,2021-06-01,,,Basic,FALSE,FALSE,TRUE,16.96,0,5.98,11.96,11.97,8.86
ae6542ac-db02-4a36-bd95-eb40b34b4b2c,2021-01-01,,ios,TikTok,M,Scotland,89897,32,2021-01-01,2021-02-01,2021-01-01,2021-04-01,Pro,TRUE,TRUE,FALSE,56.27,2.99,8.99,18.14,36.91,12.64
cfed0f05-18e0-44fc-95f3-a1de21ef7fac,2021-12-01,,android,Referral,M,North West,48172,38,,,,,Basic,FALSE,FALSE,TRUE,0.14,0,0.05,0.14,0.14,9.76
1cdb45c9-69c2-4fa6-b81e-84c47ccfcdbb,2021-07-01,,android,Referral,M,East Midlands,31898,21,2022-07-01,2022-07-01,,,Plus,FALSE,FALSE,FALSE,0.23,0,0.06,0.06,0.23,6.06
f85ef8d4-ac42-4e30-a197-509dadada72c,2021-02-01,,ios,Google,M,East Midlands,81775,32,2021-05-01,,2021-05-01,,Ultra,TRUE,FALSE,TRUE,69.87,0,0,14.97,44.92,7.5
